Student_ID,Year_Of_Admission,WASSCE_Year,Subject,Score,Discipline_ID,Discipline,Aspiring_Profession,Gender,Numeric_Score
7de10de1-fdd2-4073-ae61-6bcae2aa19c7,2018,2021,Mathematics,B,3,Science,Food Nutritionist,Male,69.5
7de10de1-fdd2-4073-ae61-6bcae2aa19c7,2018,2021,Civic_Education,A,3,Science,Food Nutritionist,Male,80.0
7de10de1-fdd2-4073-ae61-6bcae2aa19c7,2018,2021,ICT,C,3,Science,Food Nutritionist,Male,54.5
7de10de1-fdd2-4073-ae61-6bcae2aa19c7,2018,2021,Marketing,A,3,Science,Food Nutritionist,Male,80.0
7de10de1-fdd2-4073-ae61-6bcae2aa19c7,2018,2021,Dyeing_and_bleaching,C,3,Science,Food Nutritionist,Male,54.5
7de10de1-fdd2-4073-ae61-6bcae2aa19c7,2018,2021,Physics,F,3,Science,Food Nutritionist,Male,14.5
7de10de1-fdd2-4073-ae61-6bcae2aa19c7,2018,2021,Chemistry,B,3,Science,Food Nutritionist,Male,69.5
bb99e84f-9c7a-44eb-98bc-57d2e5293d87,2018,2021,English,D,1,Art,Brand Specialist,Female,44.5
bb99e84f-9c7a-44eb-98bc-57d2e5293d87,2018,2021,Mathematics,D,1,Art,Brand Specialist,Female,44.5
bb99e84f-9c7a-44eb-98bc-57d2e5293d87,2018,2021,Civic_Education,C,1,Art,Brand Specialist,Female,54.5
bb99e84f-9c7a-44eb-98bc-57d2e5293d87,2018,2021,ICT,B,1,Art,Brand Specialist,Female,69.5
bb99e84f-9c7a-44eb-98bc-57d2e5293d87,2018,2021,Literature,C,1,Art,Brand Specialist,Female,54.5
bb99e84f-9c7a-44eb-98bc-57d2e5293d87,2018,2021,Government_or_History,B,1,Art,Brand Specialist,Female,69.5
bb99e84f-9c7a-44eb-98bc-57d2e5293d87,2018,2021,Religious_Studies,C,1,Art,Brand Specialist,Female,54.5
bb99e84f-9c7a-44eb-98bc-57d2e5293d87,2018,2021,_Language_Yoruba,E,1,Art,Brand Specialist,Female,34.5
bb99e84f-9c7a-44eb-98bc-57d2e5293d87,2018,2021,Biology,D,1,Art,Brand Specialist,Female,44.5
c3035a20-1f82-493f-b78a-bdc603ad5ee0,2018,2021,English,E,3,Science,Doctor,Male,34.5
c3035a20-1f82-493f-b78a-bdc603ad5ee0,2018,2021,Mathematics,B,3,Science,Doctor,Male,69.5
c3035a20-1f82-493f-b78a-bdc603ad5ee0,2018,2021,Civic_Education,B,3,Science,Doctor,Male,69.5
c3035a20-1f82-493f-b78a-bdc603ad5ee0,2018,2021,ICT,A,3,Science,Doctor,Male,80.0
c3035a20-1f82-493f-b78a-bdc603ad5ee0,2018,2021,Marketing,C,3,Science,Doctor,Male,54.5
c3035a20-1f82-493f-b78a-bdc603ad5ee0,2018,2021,Dyeing_and_bleaching,E,3,Science,Doctor,Male,34.5
c3035a20-1f82-493f-b78a-bdc603ad5ee0,2018,2021,Physics,D,3,Science,Doctor,Male,44.5
c3035a20-1f82-493f-b78a-bdc603ad5ee0,2018,2021,Food_Nutrition,A,3,Science,Doctor,Male,80.0
77cc82a4-f3c1-4715-874c-2899263211ff,2018,2021,English,E,1,Art,Content Creator,Male,34.5
77cc82a4-f3c1-4715-874c-2899263211ff,2018,2021,Mathematics,E,1,Art,Content Creator,Male,34.5
77cc82a4-f3c1-4715-874c-2899263211ff,2018,2021,Civic_Education,B,1,Art,Content Creator,Male,69.5
77cc82a4-f3c1-4715-874c-2899263211ff,2018,2021,ICT,A,1,Art,Content Creator,Male,80.0
77cc82a4-f3c1-4715-874c-2899263211ff,2018,2021,Literature,B,1,Art,Content Creator,Male,69.5
77cc82a4-f3c1-4715-874c-2899263211ff,2018,2021,Government_or_History,F,1,Art,Content Creator,Male,14.5
77cc82a4-f3c1-4715-874c-2899263211ff,2018,2021,Religious_Studies,B,1,Art,Content Creator,Male,69.5
77cc82a4-f3c1-4715-874c-2899263211ff,2018,2021,_Language_Yoruba,F,1,Art,Content Creator,Male,14.5
77cc82a4-f3c1-4715-874c-2899263211ff,2018,2021,Biology,C,1,Art,Content Creator,Male,54.5
bcb7ebe3-39b2-460e-8b34-fa6b5b225cdc,2018,2021,English,B,3,Science,Doctor,Male,69.5
bcb7ebe3-39b2-460e-8b34-fa6b5b225cdc,2018,2021,Mathematics,C,3,Science,Doctor,Male,54.5
bcb7ebe3-39b2-460e-8b34-fa6b5b225cdc,2018,2021,Civic_Education,A,3,Science,Doctor,Male,80.0
bcb7ebe3-39b2-460e-8b34-fa6b5b225cdc,2018,2021,ICT,C,3,Science,Doctor,Male,54.5
bcb7ebe3-39b2-460e-8b34-fa6b5b225cdc,2018,2021,_French_Igbo,D,3,Science,Doctor,Male,44.5
bcb7ebe3-39b2-460e-8b34-fa6b5b225cdc,2018,2021,Dyeing_and_bleaching,A,3,Science,Doctor,Male,80.0
bcb7ebe3-39b2-460e-8b34-fa6b5b225cdc,2018,2021,Physics,A,3,Science,Doctor,Male,80.0
bcb7ebe3-39b2-460e-8b34-fa6b5b225cdc,2018,2021,Food_Nutrition,B,3,Science,Doctor,Male,69.5
edc71756-4f38-4bd0-8fae-4c7ac1559914,2018,2021,English,C,3,Science,Scientist,Female,54.5
edc71756-4f38-4bd0-8fae-4c7ac1559914,2018,2021,Mathematics,A,3,Science,Scientist,Female,80.0
edc71756-4f38-4bd0-8fae-4c7ac1559914,2018,2021,Civic_Education,A,3,Science,Scientist,Female,80.0
edc71756-4f38-4bd0-8fae-4c7ac1559914,2018,2021,ICT,C,3,Science,Scientist,Female,54.5
edc71756-4f38-4bd0-8fae-4c7ac1559914,2018,2021,_French_Igbo,D,3,Science,Scientist,Female,44.5
edc71756-4f38-4bd0-8fae-4c7ac1559914,2018,2021,Dyeing_and_bleaching,A,3,Science,Scientist,Female,80.0
edc71756-4f38-4bd0-8fae-4c7ac1559914,2018,2021,Physics,E,3,Science,Scientist,Female,34.5
edc71756-4f38-4bd0-8fae-4c7ac1559914,2018,2021,Food_Nutrition,B,3,Science,Scientist,Female,69.5
60c188d7-ab4d-4ed8-b293-54cc62e4ddce,2018,2021,English,B,1,Art,Writer,Male,69.5
60c188d7-ab4d-4ed8-b293-54cc62e4ddce,2018,2021,Mathematics,A,1,Art,Writer,Male,80.0
60c188d7-ab4d-4ed8-b293-54cc62e4ddce,2018,2021,Civic_Education,B,1,Art,Writer,Male,69.5
60c188d7-ab4d-4ed8-b293-54cc62e4ddce,2018,2021,ICT,C,1,Art,Writer,Male,54.5
60c188d7-ab4d-4ed8-b293-54cc62e4ddce,2018,2021,Literature,C,1,Art,Writer,Male,54.5
60c188d7-ab4d-4ed8-b293-54cc62e4ddce,2018,2021,Government_or_History,C,1,Art,Writer,Male,54.5
60c188d7-ab4d-4ed8-b293-54cc62e4ddce,2018,2021,Religious_Studies,F,1,Art,Writer,Male,14.5
60c188d7-ab4d-4ed8-b293-54cc62e4ddce,2018,2021,_Language_Yoruba,C,1,Art,Writer,Male,54.5
60c188d7-ab4d-4ed8-b293-54cc62e4ddce,2018,2021,Marketing,B,1,Art,Writer,Male,69.5
b277474d-14c0-4f4d-8e9f-6f72a8412de0,2018,2021,English,C,3,Science,Biologist,Male,54.5
b277474d-14c0-4f4d-8e9f-6f72a8412de0,2018,2021,Mathematics,C,3,Science,Biologist,Male,54.5
b277474d-14c0-4f4d-8e9f-6f72a8412de0,2018,2021,Civic_Education,D,3,Science,Biologist,Male,44.5
b277474d-14c0-4f4d-8e9f-6f72a8412de0,2018,2021,ICT,B,3,Science,Biologist,Male,69.5
b277474d-14c0-4f4d-8e9f-6f72a8412de0,2018,2021,Dyeing_and_bleaching,C,3,Science,Biologist,Male,54.5
b277474d-14c0-4f4d-8e9f-6f72a8412de0,2018,2021,Physics,D,3,Science,Biologist,Male,44.5
b277474d-14c0-4f4d-8e9f-6f72a8412de0,2018,2021,Food_Nutrition,B,3,Science,Biologist,Male,69.5
b277474d-14c0-4f4d-8e9f-6f72a8412de0,2018,2021,Biology,B,3,Science,Biologist,Male,69.5
24ccacee-8360-475c-b68b-9e757836b72d,2018,2021,English,B,2,Commercial,Auditor,Female,69.5
24ccacee-8360-475c-b68b-9e757836b72d,2018,2021,Mathematics,D,2,Commercial,Auditor,Female,44.5
24ccacee-8360-475c-b68b-9e757836b72d,2018,2021,Civic_Education,A,2,Commercial,Auditor,Female,80.0
24ccacee-8360-475c-b68b-9e757836b72d,2018,2021,ICT,C,2,Commercial,Auditor,Female,54.5
24ccacee-8360-475c-b68b-9e757836b72d,2018,2021,_French_Igbo,C,2,Commercial,Auditor,Female,54.5
24ccacee-8360-475c-b68b-9e757836b72d,2018,2021,Bookkeeping,D,2,Commercial,Auditor,Female,44.5
24ccacee-8360-475c-b68b-9e757836b72d,2018,2021,Economics,C,2,Commercial,Auditor,Female,54.5
24ccacee-8360-475c-b68b-9e757836b72d,2018,2021,Accounting,E,2,Commercial,Auditor,Female,34.5
24ccacee-8360-475c-b68b-9e757836b72d,2018,2021,Commerce,D,2,Commercial,Auditor,Female,44.5
2524cd1b-53c0-4651-b433-adf4ea06bd41,2018,2021,English,F,1,Art,Fashion Designer,Female,14.5
2524cd1b-53c0-4651-b433-adf4ea06bd41,2018,2021,Mathematics,A,1,Art,Fashion Designer,Female,80.0
2524cd1b-53c0-4651-b433-adf4ea06bd41,2018,2021,Civic_Education,C,1,Art,Fashion Designer,Female,54.5
2524cd1b-53c0-4651-b433-adf4ea06bd41,2018,2021,ICT,C,1,Art,Fashion Designer,Female,54.5
2524cd1b-53c0-4651-b433-adf4ea06bd41,2018,2021,Literature,C,1,Art,Fashion Designer,Female,54.5
2524cd1b-53c0-4651-b433-adf4ea06bd41,2018,2021,Government_or_History,B,1,Art,Fashion Designer,Female,69.5
2524cd1b-53c0-4651-b433-adf4ea06bd41,2018,2021,Religious_Studies,B,1,Art,Fashion Designer,Female,69.5
2524cd1b-53c0-4651-b433-adf4ea06bd41,2018,2021,_Language_Yoruba,C,1,Art,Fashion Designer,Female,54.5
2524cd1b-53c0-4651-b433-adf4ea06bd41,2018,2021,Marketing,C,1,Art,Fashion Designer,Female,54.5
621ce486-ddbd-459b-9e25-26839d6bdd91,2018,2021,English,E,1,Art,Writer,Female,34.5
621ce486-ddbd-459b-9e25-26839d6bdd91,2018,2021,Mathematics,C,1,Art,Writer,Female,54.5
621ce486-ddbd-459b-9e25-26839d6bdd91,2018,2021,Civic_Education,B,1,Art,Writer,Female,69.5
621ce486-ddbd-459b-9e25-26839d6bdd91,2018,2021,ICT,D,1,Art,Writer,Female,44.5
621ce486-ddbd-459b-9e25-26839d6bdd91,2018,2021,Literature,D,1,Art,Writer,Female,44.5
621ce486-ddbd-459b-9e25-26839d6bdd91,2018,2021,Government_or_History,C,1,Art,Writer,Female,54.5
621ce486-ddbd-459b-9e25-26839d6bdd91,2018,2021,Religious_Studies,C,1,Art,Writer,Female,54.5
621ce486-ddbd-459b-9e25-26839d6bdd91,2018,2021,_Language_Yoruba,F,1,Art,Writer,Female,14.5
621ce486-ddbd-459b-9e25-26839d6bdd91,2018,2021,_French_Igbo,B,1,Art,Writer,Female,69.5
16ac48ca-a6fd-4edf-b024-1db30881a6c3,2018,2021,English,C,3,Science,Architect,Male,54.5
16ac48ca-a6fd-4edf-b024-1db30881a6c3,2018,2021,Mathematics,B,3,Science,Architect,Male,69.5
16ac48ca-a6fd-4edf-b024-1db30881a6c3,2018,2021,Civic_Education,A,3,Science,Architect,Male,80.0
16ac48ca-a6fd-4edf-b024-1db30881a6c3,2018,2021,ICT,C,3,Science,Architect,Male,54.5
16ac48ca-a6fd-4edf-b024-1db30881a6c3,2018,2021,_French_Igbo,B,3,Science,Architect,Male,69.5
16ac48ca-a6fd-4edf-b024-1db30881a6c3,2018,2021,Dyeing_and_bleaching,D,3,Science,Architect,Male,44.5
16ac48ca-a6fd-4edf-b024-1db30881a6c3,2018,2021,Physics,A,3,Science,Architect,Male,80.0
16ac48ca-a6fd-4edf-b024-1db30881a6c3,2018,2021,Agriculture,D,3,Science,Architect,Male,44.5
e3e743ac-49d1-4c7a-9d0a-a11eedcccce5,2018,2021,English,D,2,Commercial,Entrepreneur,Male,44.5
e3e743ac-49d1-4c7a-9d0a-a11eedcccce5,2018,2021,Mathematics,C,2,Commercial,Entrepreneur,Male,54.5
e3e743ac-49d1-4c7a-9d0a-a11eedcccce5,2018,2021,Civic_Education,B,2,Commercial,Entrepreneur,Male,69.5
e3e743ac-49d1-4c7a-9d0a-a11eedcccce5,2018,2021,ICT,A,2,Commercial,Entrepreneur,Male,80.0
e3e743ac-49d1-4c7a-9d0a-a11eedcccce5,2018,2021,Bookkeeping,C,2,Commercial,Entrepreneur,Male,54.5
e3e743ac-49d1-4c7a-9d0a-a11eedcccce5,2018,2021,Economics,D,2,Commercial,Entrepreneur,Male,44.5
e3e743ac-49d1-4c7a-9d0a-a11eedcccce5,2018,2021,Accounting,C,2,Commercial,Entrepreneur,Male,54.5
e3e743ac-49d1-4c7a-9d0a-a11eedcccce5,2018,2021,Commerce,C,2,Commercial,Entrepreneur,Male,54.5
e3e743ac-49d1-4c7a-9d0a-a11eedcccce5,2018,2021,Marketing,C,2,Commercial,Entrepreneur,Male,54.5
dffe1d21-8a6a-422c-9249-6d5ab9b1daa4,2018,2021,English,F,1,Art,Brand Specialist,Male,14.5
dffe1d21-8a6a-422c-9249-6d5ab9b1daa4,2018,2021,Mathematics,B,1,Art,Brand Specialist,Male,69.5
dffe1d21-8a6a-422c-9249-6d5ab9b1daa4,2018,2021,Civic_Education,C,1,Art,Brand Specialist,Male,54.5
dffe1d21-8a6a-422c-9249-6d5ab9b1daa4,2018,2021,ICT,A,1,Art,Brand Specialist,Male,80.0
dffe1d21-8a6a-422c-9249-6d5ab9b1daa4,2018,2021,Literature,F,1,Art,Brand Specialist,Male,14.5
dffe1d21-8a6a-422c-9249-6d5ab9b1daa4,2018,2021,Government_or_History,C,1,Art,Brand Specialist,Male,54.5
dffe1d21-8a6a-422c-9249-6d5ab9b1daa4,2018,2021,Religious_Studies,D,1,Art,Brand Specialist,Male,44.5
dffe1d21-8a6a-422c-9249-6d5ab9b1daa4,2018,2021,_Language_Yoruba,C,1,Art,Brand Specialist,Male,54.5
dffe1d21-8a6a-422c-9249-6d5ab9b1daa4,2018,2021,Marketing,D,1,Art,Brand Specialist,Male,44.5
5c19e31d-f305-4afe-9d33-61c90bdea879,2018,2021,English,F,1,Art,Artist,Female,14.5
5c19e31d-f305-4afe-9d33-61c90bdea879,2018,2021,Mathematics,C,1,Art,Artist,Female,54.5
5c19e31d-f305-4afe-9d33-61c90bdea879,2018,2021,Civic_Education,B,1,Art,Artist,Female,69.5
5c19e31d-f305-4afe-9d33-61c90bdea879,2018,2021,ICT,C,1,Art,Artist,Female,54.5
5c19e31d-f305-4afe-9d33-61c90bdea879,2018,2021,Literature,C,1,Art,Artist,Female,54.5
5c19e31d-f305-4afe-9d33-61c90bdea879,2018,2021,Government_or_History,C,1,Art,Artist,Female,54.5
5c19e31d-f305-4afe-9d33-61c90bdea879,2018,2021,Religious_Studies,C,1,Art,Artist,Female,54.5
5c19e31d-f305-4afe-9d33-61c90bdea879,2018,2021,_Language_Yoruba,C,1,Art,Artist,Female,54.5
5c19e31d-f305-4afe-9d33-61c90bdea879,2018,2021,Marketing,C,1,Art,Artist,Female,54.5
fa5c468d-f89f-40ea-a183-6530b7c46d16,2018,2021,English,B,3,Science,Food Nutritionist,Female,69.5
fa5c468d-f89f-40ea-a183-6530b7c46d16,2018,2021,Mathematics,D,3,Science,Food Nutritionist,Female,44.5
fa5c468d-f89f-40ea-a183-6530b7c46d16,2018,2021,Civic_Education,C,3,Science,Food Nutritionist,Female,54.5
fa5c468d-f89f-40ea-a183-6530b7c46d16,2018,2021,ICT,B,3,Science,Food Nutritionist,Female,69.5
fa5c468d-f89f-40ea-a183-6530b7c46d16,2018,2021,Marketing,C,3,Science,Food Nutritionist,Female,54.5
fa5c468d-f89f-40ea-a183-6530b7c46d16,2018,2021,Dyeing_and_bleaching,D,3,Science,Food Nutritionist,Female,44.5
fa5c468d-f89f-40ea-a183-6530b7c46d16,2018,2021,Physics,C,3,Science,Food Nutritionist,Female,54.5
fa5c468d-f89f-40ea-a183-6530b7c46d16,2018,2021,Chemistry,C,3,Science,Food Nutritionist,Female,54.5
dd4a5f15-f231-4375-8ea5-a7fcb5d5cad7,2018,2021,English,C,2,Commercial,Auditor,Female,54.5
dd4a5f15-f231-4375-8ea5-a7fcb5d5cad7,2018,2021,Mathematics,B,2,Commercial,Auditor,Female,69.5
dd4a5f15-f231-4375-8ea5-a7fcb5d5cad7,2018,2021,Civic_Education,C,2,Commercial,Auditor,Female,54.5
dd4a5f15-f231-4375-8ea5-a7fcb5d5cad7,2018,2021,ICT,E,2,Commercial,Auditor,Female,34.5
dd4a5f15-f231-4375-8ea5-a7fcb5d5cad7,2018,2021,Bookkeeping,B,2,Commercial,Auditor,Female,69.5
dd4a5f15-f231-4375-8ea5-a7fcb5d5cad7,2018,2021,Economics,C,2,Commercial,Auditor,Female,54.5
dd4a5f15-f231-4375-8ea5-a7fcb5d5cad7,2018,2021,Accounting,C,2,Commercial,Auditor,Female,54.5
dd4a5f15-f231-4375-8ea5-a7fcb5d5cad7,2018,2021,Commerce,C,2,Commercial,Auditor,Female,54.5
dd4a5f15-f231-4375-8ea5-a7fcb5d5cad7,2018,2021,Biology,B,2,Commercial,Auditor,Female,69.5
3dde2a57-3f1d-4466-bbec-3a4a888dfb30,2018,2021,English,B,2,Commercial,Economist,Male,69.5
3dde2a57-3f1d-4466-bbec-3a4a888dfb30,2018,2021,Mathematics,C,2,Commercial,Economist,Male,54.5
3dde2a57-3f1d-4466-bbec-3a4a888dfb30,2018,2021,Civic_Education,C,2,Commercial,Economist,Male,54.5
3dde2a57-3f1d-4466-bbec-3a4a888dfb30,2018,2021,ICT,D,2,Commercial,Economist,Male,44.5
3dde2a57-3f1d-4466-bbec-3a4a888dfb30,2018,2021,Bookkeeping,C,2,Commercial,Economist,Male,54.5
3dde2a57-3f1d-4466-bbec-3a4a888dfb30,2018,2021,Economics,C,2,Commercial,Economist,Male,54.5
3dde2a57-3f1d-4466-bbec-3a4a888dfb30,2018,2021,Accounting,B,2,Commercial,Economist,Male,69.5
3dde2a57-3f1d-4466-bbec-3a4a888dfb30,2018,2021,Commerce,A,2,Commercial,Economist,Male,80.0
3dde2a57-3f1d-4466-bbec-3a4a888dfb30,2018,2021,Biology,B,2,Commercial,Economist,Male,69.5
b57d243e-8219-468b-898d-a55b831076e6,2018,2021,English,B,3,Science,Doctor,Male,69.5
b57d243e-8219-468b-898d-a55b831076e6,2018,2021,Mathematics,A,3,Science,Doctor,Male,80.0
b57d243e-8219-468b-898d-a55b831076e6,2018,2021,Civic_Education,C,3,Science,Doctor,Male,54.5
b57d243e-8219-468b-898d-a55b831076e6,2018,2021,ICT,A,3,Science,Doctor,Male,80.0
b57d243e-8219-468b-898d-a55b831076e6,2018,2021,Marketing,B,3,Science,Doctor,Male,69.5
b57d243e-8219-468b-898d-a55b831076e6,2018,2021,Dyeing_and_bleaching,A,3,Science,Doctor,Male,80.0
b57d243e-8219-468b-898d-a55b831076e6,2018,2021,Physics,C,3,Science,Doctor,Male,54.5
b57d243e-8219-468b-898d-a55b831076e6,2018,2021,Food_Nutrition,E,3,Science,Doctor,Male,34.5
c98b2a11-f3d8-4173-94b6-a64c1499a900,2018,2021,English,C,1,Art,Actor,Female,54.5
c98b2a11-f3d8-4173-94b6-a64c1499a900,2018,2021,Mathematics,B,1,Art,Actor,Female,69.5
c98b2a11-f3d8-4173-94b6-a64c1499a900,2018,2021,Civic_Education,A,1,Art,Actor,Female,80.0
c98b2a11-f3d8-4173-94b6-a64c1499a900,2018,2021,ICT,B,1,Art,Actor,Female,69.5
c98b2a11-f3d8-4173-94b6-a64c1499a900,2018,2021,Literature,B,1,Art,Actor,Female,69.5
c98b2a11-f3d8-4173-94b6-a64c1499a900,2018,2021,Government_or_History,B,1,Art,Actor,Female,69.5
c98b2a11-f3d8-4173-94b6-a64c1499a900,2018,2021,Religious_Studies,C,1,Art,Actor,Female,54.5
c98b2a11-f3d8-4173-94b6-a64c1499a900,2018,2021,_Language_Yoruba,C,1,Art,Actor,Female,54.5
c98b2a11-f3d8-4173-94b6-a64c1499a900,2018,2021,_French_Igbo,D,1,Art,Actor,Female,44.5
03b64d5c-2fb4-4e3a-86fd-65fb0d1fd5d3,2018,2021,English,D,2,Commercial,Business Executive,Female,44.5
03b64d5c-2fb4-4e3a-86fd-65fb0d1fd5d3,2018,2021,Mathematics,A,2,Commercial,Business Executive,Female,80.0
03b64d5c-2fb4-4e3a-86fd-65fb0d1fd5d3,2018,2021,Civic_Education,E,2,Commercial,Business Executive,Female,34.5
03b64d5c-2fb4-4e3a-86fd-65fb0d1fd5d3,2018,2021,ICT,B,2,Commercial,Business Executive,Female,69.5
03b64d5c-2fb4-4e3a-86fd-65fb0d1fd5d3,2018,2021,Bookkeeping,A,2,Commercial,Business Executive,Female,80.0
03b64d5c-2fb4-4e3a-86fd-65fb0d1fd5d3,2018,2021,Economics,A,2,Commercial,Business Executive,Female,80.0
03b64d5c-2fb4-4e3a-86fd-65fb0d1fd5d3,2018,2021,Accounting,C,2,Commercial,Business Executive,Female,54.5
03b64d5c-2fb4-4e3a-86fd-65fb0d1fd5d3,2018,2021,Commerce,C,2,Commercial,Business Executive,Female,54.5
03b64d5c-2fb4-4e3a-86fd-65fb0d1fd5d3,2018,2021,Biology,C,2,Commercial,Business Executive,Female,54.5
eee6e121-9018-4fb8-828d-fe12bc001119,2018,2021,English,C,2,Commercial,Marketer,Female,54.5
eee6e121-9018-4fb8-828d-fe12bc001119,2018,2021,Mathematics,B,2,Commercial,Marketer,Female,69.5
eee6e121-9018-4fb8-828d-fe12bc001119,2018,2021,Civic_Education,A,2,Commercial,Marketer,Female,80.0
eee6e121-9018-4fb8-828d-fe12bc001119,2018,2021,ICT,C,2,Commercial,Marketer,Female,54.5
eee6e121-9018-4fb8-828d-fe12bc001119,2018,2021,Bookkeeping,B,2,Commercial,Marketer,Female,69.5
eee6e121-9018-4fb8-828d-fe12bc001119,2018,2021,Economics,C,2,Commercial,Marketer,Female,54.5
eee6e121-9018-4fb8-828d-fe12bc001119,2018,2021,Accounting,B,2,Commercial,Marketer,Female,69.5
eee6e121-9018-4fb8-828d-fe12bc001119,2018,2021,Commerce,C,2,Commercial,Marketer,Female,54.5
eee6e121-9018-4fb8-828d-fe12bc001119,2018,2021,Marketing,D,2,Commercial,Marketer,Female,44.5
7c95031a-7dfa-4b04-98bb-59fffaaedae8,2018,2021,English,F,1,Art,Content Creator,Male,14.5
7c95031a-7dfa-4b04-98bb-59fffaaedae8,2018,2021,Mathematics,B,1,Art,Content Creator,Male,69.5
7c95031a-7dfa-4b04-98bb-59fffaaedae8,2018,2021,Civic_Education,C,1,Art,Content Creator,Male,54.5
7c95031a-7dfa-4b04-98bb-59fffaaedae8,2018,2021,ICT,A,1,Art,Content Creator,Male,80.0
7c95031a-7dfa-4b04-98bb-59fffaaedae8,2018,2021,Literature,C,1,Art,Content Creator,Male,54.5
7c95031a-7dfa-4b04-98bb-59fffaaedae8,2018,2021,Government_or_History,E,1,Art,Content Creator,Male,34.5
7c95031a-7dfa-4b04-98bb-59fffaaedae8,2018,2021,Religious_Studies,C,1,Art,Content Creator,Male,54.5
7c95031a-7dfa-4b04-98bb-59fffaaedae8,2018,2021,_Language_Yoruba,F,1,Art,Content Creator,Male,14.5
7c95031a-7dfa-4b04-98bb-59fffaaedae8,2018,2021,Marketing,E,1,Art,Content Creator,Male,34.5
10474815-6c19-4043-b7b4-f0527ea84553,2019,2022,English,E,2,Commercial,Business Executive,Female,34.5
10474815-6c19-4043-b7b4-f0527ea84553,2019,2022,Mathematics,E,2,Commercial,Business Executive,Female,34.5
10474815-6c19-4043-b7b4-f0527ea84553,2019,2022,Civic_Education,B,2,Commercial,Business Executive,Female,69.5
10474815-6c19-4043-b7b4-f0527ea84553,2019,2022,ICT,B,2,Commercial,Business Executive,Female,69.5
10474815-6c19-4043-b7b4-f0527ea84553,2019,2022,Bookkeeping,D,2,Commercial,Business Executive,Female,44.5
10474815-6c19-4043-b7b4-f0527ea84553,2019,2022,Economics,A,2,Commercial,Business Executive,Female,80.0
10474815-6c19-4043-b7b4-f0527ea84553,2019,2022,Accounting,A,2,Commercial,Business Executive,Female,80.0
10474815-6c19-4043-b7b4-f0527ea84553,2019,2022,Commerce,C,2,Commercial,Business Executive,Female,54.5
10474815-6c19-4043-b7b4-f0527ea84553,2019,2022,Biology,E,2,Commercial,Business Executive,Female,34.5
d2250c87-7ab6-4a47-af59-90158571d614,2019,2022,English,C,3,Science,Doctor,Female,54.5
d2250c87-7ab6-4a47-af59-90158571d614,2019,2022,Mathematics,F,3,Science,Doctor,Female,14.5
d2250c87-7ab6-4a47-af59-90158571d614,2019,2022,Civic_Education,D,3,Science,Doctor,Female,44.5
d2250c87-7ab6-4a47-af59-90158571d614,2019,2022,ICT,B,3,Science,Doctor,Female,69.5
d2250c87-7ab6-4a47-af59-90158571d614,2019,2022,Marketing,D,3,Science,Doctor,Female,44.5
d2250c87-7ab6-4a47-af59-90158571d614,2019,2022,Dyeing_and_bleaching,B,3,Science,Doctor,Female,69.5
d2250c87-7ab6-4a47-af59-90158571d614,2019,2022,Physics,B,3,Science,Doctor,Female,69.5
d2250c87-7ab6-4a47-af59-90158571d614,2019,2022,Food_Nutrition,D,3,Science,Doctor,Female,44.5
9f686a84-a8b9-4b11-8d5c-a300aef1c94e,2019,2022,English,A,1,Art,Fashion Designer,Female,80.0
9f686a84-a8b9-4b11-8d5c-a300aef1c94e,2019,2022,Mathematics,A,1,Art,Fashion Designer,Female,80.0
9f686a84-a8b9-4b11-8d5c-a300aef1c94e,2019,2022,Civic_Education,B,1,Art,Fashion Designer,Female,69.5
9f686a84-a8b9-4b11-8d5c-a300aef1c94e,2019,2022,ICT,D,1,Art,Fashion Designer,Female,44.5
9f686a84-a8b9-4b11-8d5c-a300aef1c94e,2019,2022,Literature,B,1,Art,Fashion Designer,Female,69.5
9f686a84-a8b9-4b11-8d5c-a300aef1c94e,2019,2022,Government_or_History,C,1,Art,Fashion Designer,Female,54.5
9f686a84-a8b9-4b11-8d5c-a300aef1c94e,2019,2022,Religious_Studies,F,1,Art,Fashion Designer,Female,14.5
9f686a84-a8b9-4b11-8d5c-a300aef1c94e,2019,2022,_Language_Yoruba,D,1,Art,Fashion Designer,Female,44.5
9f686a84-a8b9-4b11-8d5c-a300aef1c94e,2019,2022,Biology,C,1,Art,Fashion Designer,Female,54.5
cb8deff0-d1e1-4f08-9330-ecde2ead50a8,2019,2022,English,C,1,Art,Lawyer,Male,54.5
cb8deff0-d1e1-4f08-9330-ecde2ead50a8,2019,2022,Mathematics,B,1,Art,Lawyer,Male,69.5
cb8deff0-d1e1-4f08-9330-ecde2ead50a8,2019,2022,Civic_Education,D,1,Art,Lawyer,Male,44.5
cb8deff0-d1e1-4f08-9330-ecde2ead50a8,2019,2022,ICT,B,1,Art,Lawyer,Male,69.5
cb8deff0-d1e1-4f08-9330-ecde2ead50a8,2019,2022,Literature,E,1,Art,Lawyer,Male,34.5
cb8deff0-d1e1-4f08-9330-ecde2ead50a8,2019,2022,Government_or_History,C,1,Art,Lawyer,Male,54.5
cb8deff0-d1e1-4f08-9330-ecde2ead50a8,2019,2022,Religious_Studies,E,1,Art,Lawyer,Male,34.5
cb8deff0-d1e1-4f08-9330-ecde2ead50a8,2019,2022,_Language_Yoruba,C,1,Art,Lawyer,Male,54.5
cb8deff0-d1e1-4f08-9330-ecde2ead50a8,2019,2022,Marketing,B,1,Art,Lawyer,Male,69.5
