Student_ID,Class_Grade_ID,Discipline_ID,Aspiring_Profession,Subjects
68717a84-a3ff-468b-8416-6d05740116fe,2,2,Marketer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Bookkeeping'}"
184d81a4-8527-4b0b-b45e-5a372976179c,2,2,Auditor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
1fb3adeb-fdfa-4557-8661-8bd9f16f102b,2,3,Data Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
757fede9-977f-4460-8e62-91db53bb3541,3,3,Agriculturist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
8de16a2b-5fc8-48a2-a6ff-88cff9499835,2,1,Journalist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
0edae730-92f7-478a-b5ce-c2e5a388861c,1,1,Artist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
fdce48df-1d2e-4a30-bba7-46e74be92adb,2,2,Marketer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Bookkeeping'}"
e7b297d7-62fa-42b2-8cd7-f1acc278936c,2,2,Economist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
91136ba7-f5fc-401b-b81d-ed063427f1b2,2,3,Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
9b022571-8842-4798-baf3-18e54b38ca0a,3,1,Journalist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
828ddc23-277d-4b2c-a8d6-e5388060e6e0,2,2,Auditor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
a3bd349b-fd5e-4417-93a2-3930f717e16f,1,2,Entrepreneur,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
0d120eef-fb16-4e7b-ac95-e49bf3e94270,2,2,Business Executive,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Bookkeeping'}"
8ded701f-9d99-4be8-9d08-384624ac51ba,3,3,Pharmacist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
737044b0-ed94-4f8d-8157-fedde3191170,2,3,Software Developer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
167a3fa4-1119-4ad5-becc-f963b7940d4f,2,2,Accountant,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Bookkeeping'}"
b86dfcfb-f2db-4ccd-a423-76dc74355d6f,1,2,Entrepreneur,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
230ac841-1683-4271-8864-32457b26999e,1,3,Engineer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
3d2573cf-7670-42da-9c31-45fbaa2ab245,2,1,Artist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
6a6b771a-a612-488c-a0dc-9ecfc03e3e1a,2,3,Architect,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
cf0375ef-4919-4e1e-ba84-130cec22d970,1,3,Data Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
77f4834e-f234-4f0d-bc2b-f71dd6075774,3,1,Content Creator,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
b5cc0023-d419-4e60-9bfb-117b74e42197,3,1,Journalist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
9e855ff7-a263-4741-86e5-4f8e47a45862,3,2,Economist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
56cb425f-6f8e-4e28-9a29-408e60a78469,1,1,Fashion Designer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Bookkeeping'}"
aa640cf4-e166-4975-81b1-bc8b677e63b8,3,3,Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
391d539e-1b8c-4956-a1b0-dd500c4cf688,2,1,Actor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
c7d245e8-5739-4736-9fe0-1ccb9536a5fc,3,1,Brand Specialist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Bookkeeping'}"
1b31a199-b764-42be-8b5a-33a6738eee62,1,3,Data Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
28a613ff-ea08-454a-8b38-9c7122839f38,1,1,Writer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
1966bc13-0335-48df-815e-d508376c06f5,3,1,Writer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Bookkeeping'}"
5d4d7a52-e893-43f6-b2a3-b7e19e132718,2,1,Writer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Bookkeeping'}"
462030ff-44f5-46a5-b6fe-ae3c73021fe3,2,3,Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
6fdddcac-9819-48df-bec3-b2ce08c52f43,3,3,Engineer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
de3a1f6f-c6f6-4fea-8dc7-6993b7fd9e8c,3,3,Software Developer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
3d2c2140-d4a9-413f-abaf-5f5688ecd6a5,3,2,Entrepreneur,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
b2c8212b-4959-49ff-aa54-cffbbdf3d685,3,3,Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
efa7cf18-bf7b-4018-ad19-981a3243a311,2,2,Marketer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Bookkeeping'}"
0311306d-6899-4d42-adec-675699209196,2,1,Fashion Designer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
34930977-6492-4bee-9ec6-9d044247aae7,2,3,Software Developer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
356c6256-a3bf-471e-a8f0-0c369a5d6a59,3,1,Journalist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
48b72ccd-f9a8-4641-b887-72e7164ee3ae,1,1,Actor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Bookkeeping'}"
23a68623-6416-4597-abe3-b5e0c6447776,1,2,Accountant,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
18f39fee-74ec-4236-a03d-a7b02d6282b3,1,3,Architect,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
25969328-2721-4ef0-aca1-051874a72e3f,3,1,Writer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Bookkeeping'}"
c83fd5fc-6429-40b6-81e3-fe67101148b1,3,2,Business Executive,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Bookkeeping'}"
b0c72c48-fee6-4374-87f7-3e4b79e12354,1,2,Auditor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
43621a0f-8ca8-4e50-885d-6ba539fdaa6f,3,1,Fashion Designer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Bookkeeping'}"
cdaa8261-5d3c-4bc0-9817-1592c7d08db3,2,3,Computer Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
28918f7b-3210-47d8-a1cf-1eb7557a45b0,1,2,Entrepreneur,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
27be4439-f4bf-4527-a029-d80fc03d14e7,1,3,Agriculturist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
3e57e46c-19f1-4ee2-88eb-11bbb145d11d,2,3,Architect,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
ab62f5f4-3962-4991-a5a1-659fb09528b5,1,2,Economist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
0e3069d6-b559-459b-81b3-4b59897cad01,2,3,Software Developer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
f8273be0-7cb2-49d2-8915-add1628f9cb3,2,2,Auditor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
d075a2fd-0811-4a35-a218-25fa4a1e4daa,2,3,Biologist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
47b70607-d1aa-438c-808d-0647fb33cd40,3,3,Data Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
2dc65cfe-7b10-4cb0-b4ab-8405a82e2b48,2,3,Software Developer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
1b4df5cc-6ebb-4b49-a58d-0c2d37bd9f6c,3,3,Pharmacist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
4c141845-a5c4-45f5-94d0-14cbeefd9a5a,3,1,Fashion Designer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
6714d106-6a55-4d5b-b75b-e6a2eea91451,2,3,Food Nutritionist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
06ed8db0-65d0-401c-a178-a634ebcadb09,2,1,Content Creator,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
9aba8785-bf4f-4879-a3d9-92c1459b3bb4,2,3,Pharmacist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
c2dc0c71-3ca7-4162-bdb2-6f3b488b406d,3,3,Engineer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
24866d46-6121-420f-841e-cd692743736e,1,3,Data Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
f706a40e-c4ac-44d5-b624-56e9f9deeb0a,2,2,Auditor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
06abb44e-8125-41d0-b8a2-6b8004f1b028,3,1,Brand Specialist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
2a4291a2-226a-4de3-a202-851e7d67178a,2,1,Brand Specialist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Bookkeeping'}"
6fb0a052-8554-40fc-a335-f8908f238127,3,1,Lawyer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
b21d3929-2642-4a78-968c-1a881f4327fb,2,1,Writer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
13242302-ec2a-408b-8a49-0a9333ae7133,3,2,Business Executive,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Bookkeeping'}"
07769182-cee2-4102-ad8d-d7a30c66f0e3,2,3,Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
6736ccf7-8640-4184-8286-1490b420489b,1,2,Business Executive,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
b04aab36-88e7-43c4-a7c2-2457a59f957c,1,3,Software Developer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
272c30e9-5226-4179-ad70-61e2c687e73a,1,2,Business Executive,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
00c8fd7f-3f94-4a1e-9527-8cdc2eef7cd8,2,1,Artist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
8f1ead20-34b9-44b3-8383-295e559a2e0e,1,2,Accountant,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
2c8e4189-f007-4f80-88d7-986f2bec1619,3,3,Doctor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
6f6ee35f-9b3d-4c11-aa4b-e5ac1a98e891,1,2,Auditor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
30c20869-f6e5-4c10-baba-bc5f6fdc031a,3,1,Artist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
39cdb84b-ab4b-4643-841d-b8c73f381977,3,2,Accountant,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
5eafffd8-a7ac-451f-b474-41509381df18,1,3,Doctor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
badccaac-08bd-44e7-8762-6149d37b1da8,3,3,Food Nutritionist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
5a277b33-b411-4fef-abd2-e66535bd3f36,3,1,Lawyer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
d5e03ac4-52c3-4ab0-b99a-c72daa209ae9,2,2,Economist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
ada8c864-9100-483c-9873-38be23df489f,1,2,Auditor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
8dc4892d-f8bb-41f0-afec-469af0d3263a,2,2,Entrepreneur,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
d5f42abf-36b3-4820-b825-b31e657ef836,3,2,Auditor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
221134f3-04bb-44c8-a807-6bb31ea5bf87,1,1,Actor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Bookkeeping'}"
52cbc404-9bb5-47cf-85d3-bc2e44ccdbd1,3,1,Artist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
2fa35f9d-91d0-4d7d-a7a0-112094f1bf26,1,3,Doctor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
275c6572-f6a1-4592-ab3c-41dae3322d6b,2,2,Economist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
c44012ed-0641-441f-aa18-cea3f98f2be2,3,2,Auditor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Bookkeeping'}"
b9b507bc-4676-4e89-aec6-d16828284699,1,1,Lawyer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
c2b5a7b7-0e01-4955-ae9e-b28d52da6661,1,2,Business Executive,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
1a1121e0-6735-4198-a12b-a079e597330f,3,2,Business Executive,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
9bf98dd8-d298-4c58-8ae7-d4f9e53b39fc,3,2,Entrepreneur,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Bookkeeping'}"
dbb4235c-bd95-4e4e-8a98-14a8cbd46f84,3,1,Artist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
f1a04a8e-28dd-41d9-9fbe-603befa70152,2,1,Actor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
282a8925-6b47-4661-a6cc-c46d521bd138,2,2,Entrepreneur,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Bookkeeping'}"
2068bfd9-7ff3-4cc1-948b-707850ff9989,2,3,Software Developer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
ba60355a-c993-4981-b34c-dec2affbff2e,2,2,Marketer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
620a637d-3a69-47b4-bc57-f5da3b19821f,1,1,Brand Specialist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
daf4d5f2-3582-4901-851b-a0a50e4c937a,2,3,Data Scientist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
5cc14dd1-3d4b-49e7-8b50-6c8e0713402b,2,3,Architect,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
5751c903-20a1-45ff-897e-1b0affda49da,1,3,Pharmacist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
dd34662c-e7fe-4392-bdf2-e9300604b4e6,3,2,Entrepreneur,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
4e13bd6f-3be9-4a9c-9b65-3f4bec8e618e,2,2,Auditor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
c6d441d8-ee6b-47fa-9f45-04e4e397e2d9,1,3,Pharmacist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
682e54da-46d6-4c53-a41e-a0ad17246e82,2,1,Lawyer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
c651d349-514e-4a3e-8245-fba0fc32b1da,2,3,Food Nutritionist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
7f017400-cf74-4613-8af5-3c81976ab816,2,3,Agriculturist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
cf7c7047-dc93-4965-a69e-9b9e9bdba0d9,3,2,Accountant,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
ca901aaa-ffa3-436f-ae4b-de0a8872f90a,2,2,Auditor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
5ffacd20-e32c-4495-8d74-cbf2e62a655f,3,1,Actor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
a719a029-976a-41da-9a47-0f76dc7f8dbb,1,2,Business Executive,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Dyeing and bleaching'}"
6a7a5f71-f7d4-4fcc-a69e-67cba634b1ae,2,2,Marketer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
bb7a8571-2b1a-4e75-9833-25e4144b1e1e,1,1,Fashion Designer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Bookkeeping'}"
0f5484bb-deb5-48cb-af79-ba59a4fdc8d4,3,3,Doctor,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Electrical work'}"
4c81cba9-e384-479e-a922-cd8599d50438,2,3,Software Developer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
865cd825-e701-4260-bf20-fc010affc61e,2,3,Food Nutritionist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Dyeing and bleaching'}"
a9660aea-14b0-45e5-887d-a7f373d2b39c,3,1,Brand Specialist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Bookkeeping'}"
7172e298-943c-464b-8ff3-4d542d9fbb8a,2,2,Economist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Bookkeeping'}"
c6c4b784-512a-4c4d-8fa3-14edaa3eba2d,2,1,Lawyer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
c7fdfa9a-a6c1-4e20-ac4a-486d5105c12c,3,1,Brand Specialist,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Dyeing and bleaching'}"
01f8d743-a2cb-474b-820d-041b3eb38434,2,1,Lawyer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Literature', 'Government/History', 'Religious Studies', 'Language (Yoruba, French, Igbo)', 'Electrical work'}"
8a0bf1d5-aafd-4a4a-9940-8d34d69070a2,1,2,Marketer,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
58a8cd40-08f5-4f11-9665-3d9ae13215f3,3,3,Architect,"{'English', 'Maths', 'Civic Education', 'ICT', 'Physics', 'Chemistry', 'Biology', 'Food Nutrition', 'Bookkeeping'}"
c1045944-3f40-43ec-9733-0f1295168dc2,1,2,Accountant,"{'English', 'Maths', 'Civic Education', 'ICT', 'Economics', 'Accounting', 'Commerce', 'Marketing', 'Electrical work'}"
